ID,Category,Price,Timestamp
608,Toys,467.03,2024-08-14 08:06:55
609,Electronics,283.69,2025-02-03 08:06:55
610,Home,59.43,2024-12-05 08:06:55
611,Toys,310.79,2024-04-01 08:06:55
612,Home,275.02,2024-10-09 08:06:55
613,Home,391.86,2025-01-11 08:06:55
614,Home,346.62,2024-05-14 08:06:55
615,Clothing,302.37,2024-07-21 08:06:55
616,Toys,286.54,2024-05-24 08:06:55
617,Books,109.89,2024-10-07 08:06:55
618,Books,422.85,2024-12-06 08:06:55
619,Toys,240.56,2024-12-21 08:06:55
620,Clothing,207.09,2024-08-26 08:06:55
621,Electronics,204.6,2024-12-27 08:06:55
622,Clothing,444.17,2025-02-16 08:06:55
623,Clothing,179.91,2024-07-23 08:06:55
624,Electronics,307.34,2024-05-18 08:06:55
625,Electronics,170.74,2024-07-01 08:06:55
626,Books,432.34,2025-01-10 08:06:55
627,Home,353.14,2024-06-08 08:06:55
628,Home,75.17,2024-09-30 08:06:55
629,Electronics,422.96,2024-04-20 08:06:55
630,Electronics,39.08,2025-01-28 08:06:55
631,Electronics,383.06,2025-03-08 08:06:55
632,Electronics,205.22,2024-11-27 08:06:55
633,Books,270.04,2024-11-29 08:06:55
634,Books,468.91,2024-04-06 08:06:55
635,Electronics,156.32,2024-09-28 08:06:55
636,Home,360.41,2025-01-08 08:06:55
637,Electronics,90.3,2025-02-26 08:06:55
638,Clothing,72.15,2025-01-26 08:06:55
639,Home,179.8,2025-01-09 08:06:55
640,Home,292.02,2024-07-13 08:06:55
641,Electronics,422.97,2024-04-24 08:06:55
642,Home,412.09,2024-03-26 08:06:55
643,Electronics,52.34,2025-03-25 08:06:55
644,Home,197.26,2024-12-31 08:06:55
645,Books,70.27,2025-02-04 08:06:55
646,Electronics,28.08,2024-05-30 08:06:55
647,Electronics,134.54,2025-01-04 08:06:55
648,Toys,13.14,2024-11-14 08:06:55
649,Clothing,489.82,2024-10-05 08:06:55
650,Electronics,245.15,2024-10-18 08:06:55
651,Toys,229.11,2024-11-08 08:06:55
652,Toys,402.13,2024-04-05 08:06:55
653,Books,418.45,2024-07-24 08:06:55
654,Home,103.56,2024-07-27 08:06:55
655,Home,80.16,2024-10-02 08:06:55
656,Toys,75.59,2024-05-07 08:06:55
657,Electronics,148.15,2025-01-16 08:06:55
658,Home,25.51,2024-09-27 08:06:55
659,Electronics,155.92,2024-04-01 08:06:55
660,Electronics,175.03,2025-03-15 08:06:55
661,Home,14.09,2024-07-23 08:06:55
662,Toys,232.48,2025-01-09 08:06:55
663,Home,18.78,2024-06-05 08:06:55
664,Home,392.39,2025-02-28 08:06:55
665,Clothing,178.43,2024-05-17 08:06:55
666,Clothing,299.22,2024-06-16 08:06:55
667,Home,312.56,2024-06-10 08:06:55
668,Toys,497.83,2025-01-28 08:06:55
669,Home,366.62,2024-05-19 08:06:55
670,Home,210.89,2024-11-17 08:06:55
671,Electronics,186.67,2024-05-03 08:06:55
672,Toys,394.58,2025-03-01 08:06:55
673,Electronics,273.44,2024-05-30 08:06:55
674,Toys,212.8,2024-11-07 08:06:55
675,Home,314.59,2024-03-27 08:06:55
676,Clothing,373.74,2025-01-21 08:06:55
677,Home,25.13,2025-01-24 08:06:55
678,Books,222.48,2024-06-11 08:06:55
679,Electronics,301.64,2024-07-29 08:06:55
680,Books,111.53,2024-12-05 08:06:55
681,Home,462.77,2024-07-04 08:06:55
682,Home,273.24,2024-12-22 08:06:55
683,Clothing,412.26,2024-05-08 08:06:55
684,Toys,162.87,2024-08-09 08:06:55
685,Toys,164.43,2024-07-17 08:06:55
686,Clothing,322.34,2024-07-16 08:06:55
687,Toys,458.45,2024-11-18 08:06:55
688,Books,481.46,2024-10-20 08:06:55
689,Electronics,367.19,2024-04-30 08:06:55
690,Electronics,230.68,2024-05-26 08:06:55
691,Toys,175.61,2024-12-27 08:06:55
692,Clothing,398.8,2024-05-22 08:06:55
693,Clothing,120.08,2024-08-26 08:06:55
694,Books,236.79,2024-08-25 08:06:55
695,Clothing,107.62,2024-12-20 08:06:55
696,Toys,496.76,2025-03-23 08:06:55
697,Home,275.98,2024-06-14 08:06:55
698,Electronics,293.92,2024-12-03 08:06:55
699,Home,133.2,2024-09-15 08:06:55
700,Home,105.96,2024-11-10 08:06:55
701,Home,142.63,2024-05-17 08:06:55
702,Electronics,386.33,2024-09-15 08:06:55
703,Home,499.31,2024-09-17 08:06:55
704,Home,271.34,2025-02-12 08:06:55
705,Books,186.55,2024-07-20 08:06:55
706,Books,137.45,2024-08-15 08:06:55
707,Toys,6.84,2025-01-22 08:06:55
708,Home,56.76,2025-01-18 08:06:55
709,Electronics,217.26,2024-10-12 08:06:55
710,Clothing,341.31,2024-04-07 08:06:55
711,Clothing,305.39,2024-11-23 08:06:55
712,Home,312.19,2024-09-20 08:06:55
713,Electronics,157.07,2024-10-06 08:06:55
714,Clothing,482.84,2024-12-30 08:06:55
715,Books,183.04,2024-05-12 08:06:55
716,Electronics,452.49,2025-03-07 08:06:55
717,Toys,439.65,2025-03-11 08:06:55
718,Electronics,200.42,2024-11-27 08:06:55
719,Home,386.2,2024-05-19 08:06:55
720,Toys,293.31,2024-06-16 08:06:55
721,Toys,258.42,2024-04-05 08:06:55
722,Home,20.3,2024-07-06 08:06:55
723,Home,441.06,2024-07-24 08:06:55
724,Clothing,342.66,2025-02-02 08:06:55
725,Books,183.85,2024-08-24 08:06:55
726,Home,22.64,2024-09-30 08:06:55
727,Home,316.45,2025-01-13 08:06:55
728,Toys,248.35,2024-05-01 08:06:55
729,Books,63.78,2024-08-24 08:06:55
730,Clothing,384.56,2024-06-19 08:06:55
731,Toys,74.4,2025-01-17 08:06:55
732,Home,470.44,2024-04-27 08:06:55
733,Books,58.82,2025-01-22 08:06:55
734,Home,139.57,2024-06-21 08:06:55
735,Toys,381.13,2024-10-19 08:06:55
736,Clothing,247.23,2025-01-18 08:06:55
737,Electronics,350.49,2024-12-08 08:06:55
738,Books,218.63,2024-10-10 08:06:55
739,Electronics,403.86,2024-07-11 08:06:55
740,Electronics,89.0,2024-04-19 08:06:55
741,Electronics,351.12,2024-07-16 08:06:55
742,Clothing,329.69,2025-01-02 08:06:55
743,Clothing,12.03,2024-05-05 08:06:55
744,Books,387.32,2024-08-21 08:06:55
745,Home,360.09,2024-11-07 08:06:55
746,Toys,241.37,2024-06-07 08:06:55
747,Home,128.83,2024-03-29 08:06:55
748,Toys,56.55,2024-07-13 08:06:55
749,Clothing,406.04,2024-12-16 08:06:55
750,Clothing,126.94,2024-12-07 08:06:55
751,Toys,249.63,2024-04-04 08:06:55
752,Clothing,395.26,2024-12-27 08:06:55
753,Toys,108.45,2024-10-23 08:06:55
754,Toys,189.18,2025-02-18 08:06:55
755,Toys,69.45,2024-09-07 08:06:55
756,Clothing,91.82,2024-05-29 08:06:55
757,Clothing,21.28,2024-10-17 08:06:55
758,Home,93.4,2024-04-25 08:06:55
759,Electronics,443.56,2025-02-16 08:06:55
760,Clothing,185.5,2024-09-21 08:06:55
761,Electronics,174.86,2024-07-16 08:06:55
762,Home,312.78,2024-08-06 08:06:55
763,Clothing,12.39,2024-09-25 08:06:55
764,Clothing,316.48,2024-07-01 08:06:55
765,Home,433.54,2024-11-02 08:06:55
766,Home,87.81,2024-12-20 08:06:55
767,Books,64.84,2024-04-19 08:06:55
768,Clothing,349.51,2024-12-16 08:06:55
769,Toys,327.7,2024-11-26 08:06:55
770,Electronics,197.44,2024-06-28 08:06:55
771,Clothing,484.81,2024-06-26 08:06:55
772,Home,293.96,2024-10-23 08:06:55
773,Electronics,33.88,2025-02-01 08:06:55
774,Books,459.48,2024-09-05 08:06:55
775,Books,359.28,2024-06-17 08:06:55
776,Home,484.78,2025-03-19 08:06:55
777,Electronics,137.95,2024-10-22 08:06:55
778,Books,391.14,2024-12-30 08:06:55
779,Books,168.69,2025-03-11 08:06:55
780,Toys,285.2,2024-11-07 08:06:55
781,Clothing,338.84,2024-12-29 08:06:55
782,Clothing,409.65,2024-06-26 08:06:55
783,Clothing,151.83,2024-06-20 08:06:55
784,Home,235.96,2024-12-19 08:06:55
785,Books,215.94,2025-02-14 08:06:55
786,Home,367.58,2025-01-14 08:06:55
787,Toys,17.37,2025-03-16 08:06:55
788,Toys,388.57,2024-06-20 08:06:55
789,Home,193.76,2024-04-23 08:06:55
790,Clothing,100.63,2025-02-06 08:06:55
791,Home,316.01,2025-02-27 08:06:55
792,Clothing,273.56,2025-03-04 08:06:55
793,Electronics,345.21,2024-06-18 08:06:55
794,Clothing,242.79,2024-09-26 08:06:55
795,Toys,234.42,2024-06-28 08:06:55
796,Toys,345.58,2024-05-17 08:06:55
797,Electronics,324.99,2024-09-05 08:06:55
798,Toys,87.93,2025-01-09 08:06:55
799,Books,124.7,2024-04-25 08:06:55
800,Home,116.61,2024-03-27 08:06:55
801,Books,19.26,2024-03-27 08:06:55
802,Electronics,252.09,2025-03-03 08:06:55
803,Electronics,345.24,2024-12-28 08:06:55
804,Toys,185.78,2024-08-19 08:06:55
805,Electronics,174.28,2024-11-28 08:06:55
806,Toys,378.42,2025-02-20 08:06:55
807,Books,331.76,2024-06-27 08:06:55
808,Clothing,282.23,2025-01-11 08:06:55
809,Books,442.05,2025-03-22 08:06:55
810,Books,113.08,2024-05-19 08:06:55
811,Toys,206.23,2024-10-11 08:06:55
812,Clothing,238.55,2024-09-14 08:06:55
813,Toys,268.3,2024-07-20 08:06:55
814,Clothing,213.88,2024-09-26 08:06:55
815,Home,362.56,2024-05-13 08:06:55
816,Electronics,490.7,2024-05-29 08:06:55
817,Clothing,450.04,2024-12-16 08:06:55
818,Toys,260.52,2024-09-01 08:06:55
819,Toys,475.14,2024-10-02 08:06:55
820,Toys,221.09,2025-01-06 08:06:55
821,Clothing,340.73,2024-10-07 08:06:55
822,Toys,183.22,2024-04-15 08:06:55
823,Electronics,485.47,2024-06-07 08:06:55
824,Electronics,256.3,2024-03-31 08:06:55
825,Clothing,53.43,2025-02-15 08:06:55
826,Clothing,37.06,2024-11-17 08:06:55
827,Toys,140.5,2024-08-21 08:06:55
828,Clothing,26.27,2024-03-30 08:06:55
829,Books,101.09,2024-10-07 08:06:55
830,Toys,7.94,2025-03-07 08:06:55
831,Toys,363.59,2025-01-30 08:06:55
832,Home,263.79,2025-03-08 08:06:55
833,Home,262.95,2024-04-17 08:06:55
834,Books,239.1,2025-02-12 08:06:55
835,Home,386.69,2024-05-19 08:06:55
836,Clothing,493.93,2024-08-19 08:06:55
837,Clothing,246.16,2024-04-06 08:06:55
838,Home,60.78,2024-08-31 08:06:55
839,Toys,140.29,2024-08-05 08:06:55
840,Books,328.89,2024-09-10 08:06:55
841,Clothing,235.14,2024-05-24 08:06:55
842,Home,456.27,2024-04-08 08:06:55
843,Clothing,29.84,2024-09-04 08:06:55
844,Electronics,237.38,2024-03-29 08:06:55
845,Electronics,90.2,2024-06-20 08:06:55
846,Electronics,408.21,2024-11-12 08:06:55
847,Clothing,116.45,2024-09-06 08:06:55
848,Home,482.91,2024-12-03 08:06:55
849,Electronics,108.79,2024-08-24 08:06:55
850,Toys,141.13,2024-05-16 08:06:55
851,Home,411.52,2024-05-07 08:06:55
852,Books,328.78,2024-08-21 08:06:55
853,Toys,370.27,2024-07-20 08:06:55
854,Home,406.71,2024-07-25 08:06:55
855,Clothing,152.78,2025-03-15 08:06:55
856,Electronics,364.73,2024-06-16 08:06:55
857,Clothing,49.54,2024-04-04 08:06:55
858,Toys,104.45,2024-08-22 08:06:55
859,Toys,105.7,2025-03-26 08:06:55
860,Home,195.81,2024-04-13 08:06:55
861,Toys,472.5,2024-05-11 08:06:55
862,Books,361.65,2025-03-12 08:06:55
863,Clothing,160.47,2024-09-13 08:06:55
864,Home,51.8,2024-05-23 08:06:55
865,Clothing,451.88,2024-06-09 08:06:55
866,Electronics,215.6,2024-06-18 08:06:55
867,Books,14.86,2024-05-09 08:06:55
868,Clothing,386.72,2024-09-11 08:06:55
869,Electronics,165.15,2024-10-31 08:06:55
870,Home,248.12,2025-03-24 08:06:55
871,Toys,314.52,2025-01-27 08:06:55
872,Toys,37.42,2024-09-07 08:06:55
873,Clothing,169.43,2025-02-27 08:06:55
874,Clothing,167.46,2024-07-10 08:06:55
875,Home,291.8,2024-11-07 08:06:55
876,Books,91.6,2025-03-10 08:06:55
877,Toys,435.24,2024-08-26 08:06:55
878,Books,81.77,2025-02-09 08:06:55
879,Clothing,420.4,2024-11-10 08:06:55
880,Electronics,187.35,2024-04-09 08:06:55
881,Toys,276.47,2024-04-25 08:06:55
882,Books,224.48,2025-03-12 08:06:55
883,Electronics,461.72,2024-08-15 08:06:55
884,Clothing,141.97,2025-03-08 08:06:55
885,Home,117.58,2025-02-28 08:06:55
886,Clothing,205.37,2024-08-17 08:06:55
887,Clothing,91.79,2024-04-06 08:06:55
888,Books,248.02,2024-04-07 08:06:55
889,Electronics,103.29,2024-11-11 08:06:55
890,Clothing,316.19,2024-09-06 08:06:55
891,Home,264.32,2024-06-03 08:06:55
892,Home,111.27,2025-02-13 08:06:55
893,Electronics,66.68,2024-07-17 08:06:55
894,Clothing,44.86,2024-07-03 08:06:55
895,Clothing,166.72,2024-12-06 08:06:55
896,Toys,488.96,2024-12-21 08:06:55
897,Home,51.65,2025-03-15 08:06:55
898,Home,266.54,2024-08-17 08:06:55
899,Clothing,292.2,2024-07-19 08:06:55
900,Clothing,90.11,2024-11-18 08:06:55
901,Toys,269.53,2024-04-09 08:06:55
902,Clothing,110.11,2024-05-06 08:06:55
903,Clothing,141.33,2024-04-05 08:06:55
904,Toys,381.43,2024-06-01 08:06:55
905,Home,190.97,2024-09-02 08:06:55
906,Books,365.49,2024-07-04 08:06:55
907,Electronics,46.38,2024-05-09 08:06:55
908,Electronics,314.09,2024-08-30 08:06:55
909,Toys,92.67,2025-02-13 08:06:55
910,Books,420.62,2024-10-25 08:06:55
911,Books,366.08,2024-05-31 08:06:55
912,Toys,433.15,2024-07-28 08:06:55
913,Clothing,445.13,2024-05-28 08:06:55
914,Toys,140.95,2024-08-29 08:06:55
915,Clothing,336.62,2024-07-31 08:06:55
916,Home,29.05,2024-09-03 08:06:55
917,Toys,246.83,2024-11-17 08:06:55
918,Home,223.42,2024-07-30 08:06:55
919,Home,388.96,2024-11-03 08:06:55
920,Electronics,414.82,2024-11-06 08:06:55
921,Home,469.7,2024-06-22 08:06:55
922,Electronics,129.19,2025-03-24 08:06:55
923,Toys,339.38,2024-05-02 08:06:55
924,Home,62.23,2025-01-06 08:06:55
925,Toys,256.44,2024-05-18 08:06:55
926,Electronics,395.69,2024-09-21 08:06:55
927,Home,424.74,2024-04-14 08:06:55
928,Toys,364.76,2024-09-29 08:06:55
929,Books,466.51,2024-11-16 08:06:55
930,Books,78.2,2024-11-10 08:06:55
931,Toys,26.18,2025-01-04 08:06:55
932,Electronics,210.46,2024-06-04 08:06:55
933,Electronics,339.37,2024-07-25 08:06:55
934,Electronics,52.11,2024-06-12 08:06:55
935,Books,201.02,2024-10-11 08:06:55
936,Toys,77.6,2024-12-23 08:06:55
937,Books,362.84,2024-11-07 08:06:55
938,Home,76.22,2024-12-07 08:06:55
939,Toys,348.31,2024-08-25 08:06:55
940,Home,146.05,2024-06-23 08:06:55
941,Toys,26.66,2025-03-07 08:06:55
942,Electronics,489.04,2024-04-24 08:06:55
943,Books,228.72,2024-07-05 08:06:55
944,Home,356.43,2024-12-09 08:06:55
945,Books,257.05,2025-03-18 08:06:55
946,Home,109.26,2024-06-03 08:06:55
947,Electronics,336.09,2025-01-17 08:06:55
948,Home,136.59,2024-07-07 08:06:55
949,Books,294.96,2024-07-24 08:06:55
950,Toys,364.12,2025-02-01 08:06:55
951,Clothing,264.49,2024-12-03 08:06:55
952,Home,67.11,2025-01-17 08:06:55
953,Toys,63.38,2024-12-19 08:06:55
954,Electronics,392.49,2024-07-18 08:06:55
955,Clothing,498.4,2025-01-11 08:06:55
956,Books,301.19,2025-03-01 08:06:55
957,Electronics,206.93,2024-09-06 08:06:55
958,Toys,105.36,2025-03-02 08:06:55
959,Books,437.68,2024-07-17 08:06:55
960,Toys,317.5,2025-01-15 08:06:55
961,Books,482.21,2024-06-08 08:06:55
962,Clothing,198.64,2024-04-23 08:06:55
963,Home,299.11,2024-12-27 08:06:55
964,Home,117.73,2024-10-16 08:06:55
965,Books,273.61,2025-01-17 08:06:55
966,Home,368.37,2024-05-12 08:06:55
967,Toys,294.92,2024-08-09 08:06:55
968,Home,18.38,2024-09-18 08:06:55
969,Electronics,319.93,2024-06-24 08:06:55
970,Electronics,270.87,2024-04-23 08:06:55
971,Clothing,133.6,2024-10-02 08:06:55
972,Electronics,479.24,2025-02-19 08:06:55
973,Books,387.53,2024-12-06 08:06:55
974,Electronics,493.81,2025-03-18 08:06:55
975,Electronics,438.69,2024-06-30 08:06:55
976,Clothing,85.62,2024-12-31 08:06:55
977,Clothing,365.4,2025-03-17 08:06:55
978,Electronics,345.02,2024-04-26 08:06:55
979,Electronics,203.07,2024-05-01 08:06:55
980,Toys,41.58,2025-02-02 08:06:55
981,Books,149.37,2024-07-18 08:06:55
982,Toys,392.72,2025-01-26 08:06:55
983,Clothing,270.53,2024-06-02 08:06:55
984,Toys,449.1,2025-01-04 08:06:55
985,Books,479.58,2024-11-04 08:06:55
986,Books,133.59,2025-03-13 08:06:55
987,Books,127.55,2024-05-06 08:06:55
988,Toys,41.5,2025-03-15 08:06:55
989,Home,273.66,2025-03-04 08:06:55
990,Clothing,460.13,2024-04-03 08:06:55
991,Toys,486.49,2024-06-28 08:06:55
992,Clothing,63.07,2024-11-23 08:06:55
993,Toys,78.37,2025-01-08 08:06:55
994,Electronics,455.73,2024-10-29 08:06:55
995,Toys,288.87,2024-03-28 08:06:55
996,Clothing,324.63,2024-05-12 08:06:55
997,Clothing,440.34,2024-06-06 08:06:55
998,Toys,469.46,2025-02-23 08:06:55
999,Toys,413.4,2024-06-22 08:06:55
1000,Electronics,334.65,2024-04-02 08:06:55
1001,Electronics,198.94,2025-03-25 08:06:55
1002,Toys,328.05,2024-05-14 08:06:55
1003,Clothing,238.96,2025-01-29 08:06:55
1004,Home,208.43,2024-09-06 08:06:55
1005,Home,205.35,2025-02-25 08:06:55
1006,Clothing,467.11,2024-06-02 08:06:55
1007,Books,320.05,2025-02-08 08:06:55
1008,Clothing,347.16,2024-09-24 08:06:55
1009,Books,385.72,2024-05-31 08:06:55
1010,Clothing,483.53,2024-05-30 08:06:55
1011,Toys,33.42,2024-07-05 08:06:55
1012,Home,106.89,2024-08-27 08:06:55
1013,Electronics,355.26,2024-09-19 08:06:55
1014,Toys,460.65,2025-03-02 08:06:55
1015,Clothing,491.31,2025-01-26 08:06:55
1016,Clothing,419.88,2024-12-24 08:06:55
1017,Books,235.25,2024-10-29 08:06:55
1018,Electronics,395.07,2024-06-06 08:06:55
1019,Toys,158.39,2025-03-19 08:06:55
1020,Electronics,213.84,2024-03-28 08:06:55
1021,Books,75.15,2024-07-19 08:06:55
1022,Electronics,211.18,2025-02-13 08:06:55
1023,Home,490.75,2024-08-04 08:06:55
1024,Books,109.96,2024-10-08 08:06:55
1025,Clothing,427.05,2024-03-26 08:06:55
1026,Clothing,108.64,2024-11-30 08:06:55
1027,Toys,69.28,2024-12-09 08:06:55
1028,Electronics,354.59,2024-10-19 08:06:55
1029,Electronics,93.17,2024-07-01 08:06:55
1030,Books,230.11,2024-07-19 08:06:55
1031,Clothing,300.4,2024-04-14 08:06:55
1032,Clothing,425.01,2024-06-29 08:06:55
1033,Electronics,88.55,2024-05-19 08:06:55
1034,Home,139.47,2024-12-30 08:06:55
1035,Electronics,452.36,2025-02-12 08:06:55
1036,Books,39.8,2024-11-21 08:06:55
1037,Books,345.92,2024-07-20 08:06:55
1038,Toys,196.99,2024-06-16 08:06:55
1039,Toys,140.47,2024-11-29 08:06:55
1040,Electronics,453.57,2025-01-08 08:06:55
1041,Books,184.4,2024-07-13 08:06:55
1042,Books,238.44,2024-08-11 08:06:55
1043,Toys,245.33,2024-04-09 08:06:55
1044,Toys,102.98,2024-06-02 08:06:55
1045,Home,197.67,2024-12-16 08:06:55
1046,Toys,414.08,2024-10-04 08:06:55
1047,Books,487.23,2024-11-14 08:06:55
1048,Clothing,290.31,2024-09-13 08:06:55
1049,Clothing,313.23,2024-06-21 08:06:55
1050,Clothing,22.05,2025-02-18 08:06:55
1051,Toys,448.79,2024-09-08 08:06:55
1052,Toys,229.22,2024-07-08 08:06:55
1053,Electronics,475.66,2024-11-18 08:06:55
1054,Home,324.57,2024-05-22 08:06:55
1055,Clothing,334.22,2024-12-26 08:06:55
1056,Books,367.6,2024-10-18 08:06:55
1057,Electronics,52.18,2024-07-11 08:06:55
1058,Toys,263.76,2024-12-19 08:06:55
1059,Electronics,407.34,2024-05-09 08:06:55
1060,Toys,358.38,2024-08-29 08:06:55
1061,Clothing,336.43,2025-03-11 08:06:55
1062,Electronics,390.1,2025-01-19 08:06:55
1063,Toys,299.66,2024-11-12 08:06:55
1064,Toys,218.72,2024-07-03 08:06:55
1065,Toys,443.02,2024-07-06 08:06:55
1066,Books,254.56,2024-04-24 08:06:55
1067,Toys,345.77,2024-07-20 08:06:55
1068,Electronics,220.38,2024-05-11 08:06:55
1069,Books,68.61,2025-03-15 08:06:55
1070,Books,395.56,2025-01-16 08:06:55
1071,Books,241.92,2024-04-23 08:06:55
1072,Clothing,140.12,2024-04-22 08:06:55
1073,Toys,268.9,2024-06-29 08:06:55
1074,Home,5.22,2024-04-30 08:06:55
1075,Books,299.25,2024-09-08 08:06:55
1076,Toys,63.84,2024-09-06 08:06:55
1077,Home,203.51,2024-12-28 08:06:55
1078,Home,499.39,2025-03-10 08:06:55
1079,Toys,469.8,2024-05-10 08:06:55
1080,Books,320.27,2025-01-11 08:06:55
1081,Electronics,88.41,2024-04-20 08:06:55
1082,Books,312.82,2024-05-06 08:06:55
1083,Books,33.99,2024-08-19 08:06:55
1084,Toys,335.67,2024-05-23 08:06:55
1085,Clothing,280.51,2024-11-30 08:06:55
1086,Books,327.9,2024-09-21 08:06:55
1087,Books,53.22,2025-02-25 08:06:55
1088,Clothing,205.82,2024-12-16 08:06:55
1089,Electronics,277.51,2024-08-07 08:06:55
1090,Clothing,395.13,2024-12-17 08:06:55
1091,Electronics,325.83,2024-11-26 08:06:55
1092,Electronics,354.15,2024-08-16 08:06:55
1093,Toys,210.83,2024-06-26 08:06:55
1094,Books,465.19,2024-11-17 08:06:55
1095,Electronics,278.81,2024-11-21 08:06:55
1096,Electronics,460.84,2025-01-13 08:06:55
1097,Toys,301.84,2025-01-12 08:06:55
1098,Electronics,398.88,2024-10-01 08:06:55
1099,Home,190.74,2024-04-13 08:06:55
1100,Home,242.23,2024-09-14 08:06:55
1101,Toys,231.0,2025-01-20 08:06:55
1102,Clothing,314.75,2024-12-28 08:06:55
1103,Toys,232.59,2024-05-06 08:06:55
1104,Electronics,480.84,2024-12-11 08:06:55
1105,Toys,12.3,2025-03-18 08:06:55
1106,Electronics,249.84,2024-09-06 08:06:55
1107,Books,445.95,2024-04-15 08:06:55
1108,Home,403.03,2024-10-09 08:06:55
1109,Clothing,224.47,2024-12-31 08:06:55
1110,Books,498.16,2024-09-19 08:06:55
1111,Electronics,142.86,2024-06-12 08:06:55
1112,Books,272.4,2024-05-31 08:06:55
1113,Clothing,155.99,2024-05-15 08:06:55
1114,Electronics,231.33,2025-01-07 08:06:55
1115,Toys,427.47,2024-08-23 08:06:55
1116,Toys,385.81,2025-01-26 08:06:55
1117,Clothing,224.15,2025-01-21 08:06:55
1118,Toys,188.47,2024-08-01 08:06:55
1119,Home,382.56,2024-05-27 08:06:55
1120,Books,448.24,2025-01-14 08:06:55
1121,Clothing,167.63,2024-04-29 08:06:55
1122,Books,287.3,2025-03-24 08:06:55
1123,Toys,102.24,2024-12-24 08:06:55
1124,Toys,141.0,2024-08-14 08:06:55
1125,Home,249.73,2024-07-28 08:06:55
1126,Clothing,399.68,2024-05-26 08:06:55
1127,Home,326.37,2024-11-26 08:06:55
1128,Toys,242.87,2024-11-01 08:06:55
1129,Books,343.76,2024-05-04 08:06:55
1130,Electronics,106.71,2024-11-06 08:06:55
1131,Home,89.91,2024-12-03 08:06:55
1132,Books,327.15,2024-05-11 08:06:55
1133,Electronics,420.63,2025-01-19 08:06:55
1134,Toys,453.56,2024-05-30 08:06:55
1135,Toys,294.86,2024-06-25 08:06:55
1136,Toys,189.43,2024-11-01 08:06:55
1137,Toys,325.77,2024-06-19 08:06:55
1138,Books,400.68,2025-03-15 08:06:55
1139,Home,214.94,2024-07-27 08:06:55
1140,Clothing,240.23,2024-12-14 08:06:55
1141,Home,76.72,2024-10-19 08:06:55
1142,Toys,236.66,2024-04-20 08:06:55
1143,Home,494.34,2024-07-25 08:06:55
1144,Electronics,451.29,2024-11-01 08:06:55
1145,Toys,244.13,2024-06-28 08:06:55
1146,Home,38.61,2025-01-07 08:06:55
1147,Electronics,76.95,2024-06-25 08:06:55
1148,Books,206.44,2024-05-17 08:06:55
1149,Clothing,40.23,2025-03-13 08:06:55
1150,Clothing,141.74,2024-11-13 08:06:55
1151,Clothing,459.61,2024-06-09 08:06:55
1152,Home,357.59,2025-03-14 08:06:55
1153,Home,150.93,2024-12-01 08:06:55
1154,Electronics,469.1,2025-02-16 08:06:55
1155,Clothing,48.76,2025-01-04 08:06:55
1156,Books,152.17,2024-05-03 08:06:55
1157,Books,492.08,2024-06-21 08:06:55
1158,Electronics,63.96,2025-02-01 08:06:55
1159,Books,139.86,2024-05-04 08:06:55
1160,Home,126.32,2024-10-25 08:06:55
1161,Books,411.88,2024-09-03 08:06:55
1162,Books,386.6,2025-02-02 08:06:55
1163,Books,35.96,2025-01-10 08:06:55
1164,Home,497.98,2025-02-08 08:06:55
1165,Clothing,485.52,2024-11-16 08:06:55
1166,Books,459.8,2024-07-11 08:06:55
1167,Toys,18.03,2024-10-12 08:06:55
1168,Clothing,288.92,2024-07-29 08:06:55
1169,Clothing,119.9,2024-06-19 08:06:55
1170,Home,398.22,2024-07-19 08:06:55
1171,Electronics,429.64,2024-04-09 08:06:55
1172,Home,347.51,2024-06-18 08:06:55
1173,Clothing,240.32,2024-05-16 08:06:55
1174,Books,227.42,2025-01-09 08:06:55
1175,Home,411.73,2024-10-01 08:06:55
1176,Home,378.62,2024-06-16 08:06:55
1177,Home,17.65,2024-07-24 08:06:55
1178,Electronics,125.89,2024-05-18 08:06:55
1179,Books,352.37,2025-02-06 08:06:55
